event_id,fetched_at,published_at,source,feed_url,event_type,title,summary,link,matched_keywords,impact_score,impact_level,impact_note,ml_score,ml_bucket_label,ml_model_version,ml_scored_at,ml_class_probs
913,2026-03-24T08:03:04.798125+08:00,2026-03-23T23:37:13+00:00,7*24小时全球财经直播_同花顺财经,http://rss.jintiankansha.me/rss/GM4DEMJSGV6GEZRRGI4DMNJSGNRWIYRVGI3WGYRXMNSTSNBSHA4GCNZZMNRWMN3GGNRDKODGMQ2Q====,political,美国特使威特科夫前往巴基斯坦，希望与伊朗举行面对面会谈,美国特使威特科夫前往巴基斯坦，希望与伊朗举行面对面会谈。(新浪财经),https://news.10jqka.com.cn/20260324/c675493585.shtml,会谈,6,中,利好词命中1个,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T08:03:21.582031+08:00,
901,2026-03-24T07:03:04.791714+08:00,2026-03-23T22:55:20+00:00,金十数据,http://rss.jintiankansha.me/rss/GM3DSNZUGJ6DOYTEG5RWENZRGUZDENLDGAYGMMDGMRSTONBRMUYWMM3FMQ2DGYZXMZSTGNDGG4YQ====,political,据CBS新闻：一名伊朗高级官员表示，伊朗正在通过调解人审查美方的信函，之后谈判才能开始。,据CBS新闻：一名伊朗高级官员表示，伊朗正在通过调解人审查美方的信函，之后谈判才能开始。,,谈判,5,中,未命中明显风险词，按基础分,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T07:03:24.729818+08:00,
902,2026-03-24T07:03:04.791714+08:00,2026-03-23T22:47:34+00:00,金十数据,http://rss.jintiankansha.me/rss/GM3DSNZUGJ6DOYTEG5RWENZRGUZDENLDGAYGMMDGMRSTONBRMUYWMM3FMQ2DGYZXMZSTGNDGG4YQ====,political,白宫：不会确认本周是否会与伊朗方面进行谈判,金十数据3月24日讯，白宫表示不会确认本周美国官员是否将与伊朗或中间方举行进一步会谈。白宫新闻秘书卡罗琳·莱维特称，相关外交讨论属敏感事务，不会通过媒体进行沟通，目前局势仍在变化中。,,"谈判,会谈,外交",6,中,利好词命中1个,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T07:03:24.729818+08:00,
915,2026-03-24T08:33:04.800649+08:00,2026-03-23T22:36:20+00:00,Bloomberg Economics,https://quanwenrss.com/bloomberg/economics,political,特朗普推迟对伊朗的打击，亚洲股市上涨：市场结束,"Bloomberg News Image Asian equities tracked Wall Street higher after President Donald Trump signaled a delay in planned strikes on Iranian energy infrastructure, citing talks with Tehran and boosting hopes for de-escalation in the Middle East. 发布时间: 2026-03-24T06:36:20+08:00 作者: Toby Alder Asian equities tracked Wall Street higher after President Donald Trum",https://www.bloomberg.com/news/articles/2026-03-23/stock-market-today-dow-s-p-live-updates,talks,4,低,利好词命中2个；利空词命中1个；地缘紧张升级，降分,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T08:33:21.522026+08:00,
909,2026-03-24T08:03:04.798125+08:00,2026-03-23T22:36:20+00:00,Bloomberg Economics,https://quanwenrss.com/bloomberg/economics,political,随着美国缓解伊朗威胁，亚洲股市将上涨：市场结束,"Bloomberg News Image Asian equities were set to rebound after President Donald Trump signaled a delay to planned strikes on Iranian energy infrastructure, citing talks with Tehran, boosting hopes of de-escalation in the Middle East. Oil opened higher after slumping Monday on the back of those remarks. 发布时间: 2026-03-24T06:36:20+08:00 作者: Toby Alder Asian equi",https://www.bloomberg.com/news/articles/2026-03-23/stock-market-today-dow-s-p-live-updates,talks,4,低,利好词命中2个；利空词命中1个；地缘紧张升级，降分,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T08:03:21.582031+08:00,
903,2026-03-24T07:03:04.791714+08:00,2026-03-23T22:29:35+00:00,金十数据,http://rss.jintiankansha.me/rss/GM3DSNZUGJ6DOYTEG5RWENZRGUZDENLDGAYGMMDGMRSTONBRMUYWMM3FMQ2DGYZXMZSTGNDGG4YQ====,political,"<b>国内新闻</b><br/><span class=""section-news"">1. “升级版”中欧出口管制对话机制第二次会议在京举行。</span><br/><span class=""section-news"">2. 中方是否...",国内新闻 1. “升级版”中欧出口管制对话机制第二次会议在京举行。 2. 中方是否要求伊朗保证运往中国的石油安全？外交部回应。 3. 北京三部门约谈12家平台企业，通报“内卷式”竞争第一批问题。 4. 国家对成品油价格采取临时调控措施：汽、柴油价格每吨实际上调1160元、1115元。 国际新闻 1. 消息人士：日本政府考虑干预石油期货。 2. 外媒：美国警告欧盟必须通过贸易协议，否则将面临失去液化天然气“优惠”准入权的风险。 3. 受特朗普等言论影响，金债油股汇在北京时间晚7点左右完全逆转其此前的日内走势，其中油价在5分钟下跌了14美元，黄金一度抹去9%的跌幅转涨。 4. 美联储—— ①古尔斯比：通胀成首要风险，不排除加息可能，仍保留年内降息空间。 ②米兰：如果出现（通胀）第二轮效应和工资上涨的情况，可能需要加,,"谈判,外交",1,低,命中规则: 战争升级+加息 => 1分；利好词命中2个；利空词命中2个；低可信表态词命中1个；地缘紧张升级，降分,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T07:03:24.729818+08:00,
904,2026-03-24T07:03:04.791714+08:00,2026-03-23T22:25:49+00:00,金十数据,http://rss.jintiankansha.me/rss/GM3DSNZUGJ6DOYTEG5RWENZRGUZDENLDGAYGMMDGMRSTONBRMUYWMM3FMQ2DGYZXMZSTGNDGG4YQ====,political,特朗普暂缓打击伊朗能源设施 油价盘初企稳,金十数据3月24日讯，此前特朗推迟对伊朗能源基础设施实施打击，油价在一度暴跌逾10%后现趋于稳定。WTI原油在89美元附近小幅波动，但本月仍上涨逾30%。美国战略与国际研究中心中东项目高级研究员威尔·托德曼表示，“通过谈判达成结果，可能是特朗普总统所面临的一系列糟糕选项中的最佳选择”。然而，伊朗方面将带着极大的怀疑态度参与这些谈判，担心特朗普只是在拖延时间，等待更多军事力量抵达该地区。,,谈判,4,低,低可信表态词命中1个,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T07:03:24.729818+08:00,
1393,2026-03-26T09:54:41.212446+08:00,2026-03-23T22:17:26+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,致命的拉瓜迪亚机场空难是如何发生的,视频显示纽约机场跑道上一架客机与一辆消防车相撞的后果。,https://www.bbc.com/news/videos/czxrv4pqx72o?at_medium=RSS&at_campaign=rss,,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:43:05.537594+08:00,"{""大幅利好黄金"": 0.25809, ""小幅利好黄金"": 0.242654, ""小幅利空黄金"": 0.244354, ""大幅利空黄金"": 0.254901}"
907,2026-03-24T07:03:04.791714+08:00,2026-03-23T22:11:48+00:00,7*24小时全球财经直播_同花顺财经,http://rss.jintiankansha.me/rss/GM4DEMJSGV6GEZRRGI4DMNJSGNRWIYRVGI3WGYRXMNSTSNBSHA4GCNZZMNRWMN3GGNRDKODGMQ2Q====,political,美政府考虑伊朗议长作为潜在谈判对象,当地时间3月23日，记者获悉，特朗普政府正评估伊朗伊斯兰议会议长卡利巴夫作为潜在谈判伙伴。据多名美政府官员称，在当前对伊朗施压的同时，白宫正寻求通过谈判结束冲突，并测试多名潜在人选的合作意愿。卡利巴夫被部分美官员视为“可行选项”，但尚未作出最终决定。（央视新闻）,https://news.10jqka.com.cn/20260324/c675492753.shtml,谈判,4,低,利空词命中1个,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T07:03:24.729818+08:00,
905,2026-03-24T07:03:04.791714+08:00,2026-03-23T22:08:55+00:00,金十数据,http://rss.jintiankansha.me/rss/GM3DSNZUGJ6DOYTEG5RWENZRGUZDENLDGAYGMMDGMRSTONBRMUYWMM3FMQ2DGYZXMZSTGNDGG4YQ====,political,美媒：特朗普政府评估扶持伊朗议会议长掌权的可能性,金十数据3月24日讯，特朗普政府正暗中评估伊朗议会议长卡利巴夫作为潜在合作伙伴，甚至是伊朗未来领导人的可能性，这标志着特朗普正从军事施压转向通过谈判结束战争的策略。现年64岁的加利巴夫曾多次威胁要对美国及其盟友进行报复，但据两位政府官员透露，白宫内部至少有一部分人认为他是可行的合作伙伴，可在战争下一阶段领导伊朗并与特朗普政府进行谈判。一位政府官员说，“他是一个不错的选择，”但强调尚未做出任何决定。“他是级别最高的人选之一。但我们必须对他们进行测试，不能操之过急。”卡利巴夫周一否认与美国有任何谈判，但政府官员对他的评论不屑一顾，称其是国内政治姿态。“我们正处于测试阶段， 试图弄清楚谁能上位、谁想上位、谁试图上位 ，”官员说。“当有人崛起后，我们会快速测试，如果他们太激进，我们就除掉他们。”,,谈判,4,低,利空词命中1个；低可信表态词命中1个,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T07:03:24.729818+08:00,
898,2026-03-24T07:03:04.791714+08:00,2026-03-23T21:43:35+00:00,Bloomberg Economics,https://quanwenrss.com/bloomberg/economics,political,特朗普表示与伊朗的谈判正在进行中，美元下跌,彭博社图片 美国总统唐纳德·特朗普表示将推迟对伊朗能源目标的打击，导致能源价格下跌，美元下跌。彭博美元即期指数周一在纽约交易中下跌 0.4%，扭转了盘中早些时候触及 12 月以来最高水平的涨幅。特朗普引用了有关的谈话,https://www.bloomberg.com/news/videos/2026-03-23/dollar-declines-as-trump-says-talks-with-iran-underway-video,talks,5,中,未命中明显风险词，按基础分,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T07:03:24.729818+08:00,
1420,2026-03-26T09:54:41.212446+08:00,2026-03-23T21:37:41+00:00,BBC News,https://feeds.bbci.co.uk/news/business/rss.xml,general,化妆品巨头雅诗兰黛与 Jean Paul Gaultier 和 Rabanne 的所有者进行合并谈判,这笔交易将创建一个全球美容巨头，联合 Tom Ford、Bobbi Brown 和 Rabanne 等品牌。,https://www.bbc.com/news/articles/c5yvmd6k38ko?at_medium=RSS&at_campaign=rss,,5,中,未命中明显风险词，按基础分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:43:05.537594+08:00,"{""大幅利好黄金"": 0.258061, ""小幅利好黄金"": 0.242509, ""小幅利空黄金"": 0.244423, ""大幅利空黄金"": 0.255007}"
908,2026-03-24T07:03:04.791714+08:00,2026-03-23T21:18:23+00:00,7*24小时全球财经直播_同花顺财经,http://rss.jintiankansha.me/rss/GM4DEMJSGV6GEZRRGI4DMNJSGNRWIYRVGI3WGYRXMNSTSNBSHA4GCNZZMNRWMN3GGNRDKODGMQ2Q====,political,伊朗与巴基斯坦高层连续通话强调通过外交缓和地区局势,伊朗伊斯兰革命卫队和伊朗媒体23日发布消息说，伊朗总统佩泽希齐扬与巴基斯坦总理夏巴兹通话，双方强调急需缓和波斯湾局势并就此进行外交斡旋。 消息说，夏巴兹表示，他与佩泽希齐扬就波斯湾地区严峻局势进行了讨论，双方一致认为急需缓和局势、开展对话以及外交斡旋。他同时强调伊斯兰世界保持团结的重要性，并重申巴基斯坦致力于在促进地区和平方面发挥建设性作用。 同一天，巴基斯坦外交部在社交媒体上说，巴基斯坦副总理兼外交部长达尔与伊朗外长阿拉格齐通话，就地区局势交换意见。达尔强调对话和外交手段在促进地区乃至更广范围的和平、安全与稳定方面的重要性。双方同意就地区局势保持联系。 据美国阿克西奥斯新闻网当天早些时候报道，以色列官员称，多个国家正试图协调伊朗伊斯兰议会议长卡利巴夫、美国总统特朗普的特使威特科夫、女婿库什纳和副总统万斯在巴基,https://news.10jqka.com.cn/20260324/c675492165.shtml,"会谈,外交,斡旋",5,中,未命中明显风险词，按基础分,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T07:03:24.729818+08:00,
889,2026-03-24T05:33:04.790355+08:00,2026-03-23T20:24:08+00:00,Bloomberg Economics,https://quanwenrss.com/bloomberg/economics,political,Cain 首席执行官在 One Beverly Hills 开发项目上筹集了 $4.3B,彭博新闻图片 One Beverly Hills 已在比佛利山庄占地 17.5 英亩的土地开发项目中获得了 43 亿美元的建设融资，第一阶段预计将在 2028 年洛杉矶奥运会之前完成。该项目的首席开发商 Cain 首席执行官 Jonathan Goldstein 讨论了开发情况，并表示,https://www.bloomberg.com/news/videos/2026-03-23/cain-ceo-on-one-beverly-hills-development-raising-4-3b-video,talks,4,低,低可信表态词命中1个,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T05:33:24.133327+08:00,
1388,2026-03-26T09:54:41.212446+08:00,2026-03-23T20:21:51+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,political,特朗普称已举行结束战争谈判后油价下跌，股市反弹,在美国总统表示举行了“非常良好且富有成效”的会谈后，能源价格下跌，股市反弹。,https://www.bbc.com/news/articles/czex56kwxxzo?at_medium=RSS&at_campaign=rss,talks,6,中,利好词命中1个,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:43:05.537594+08:00,"{""大幅利好黄金"": 0.25808, ""小幅利好黄金"": 0.242592, ""小幅利空黄金"": 0.244343, ""大幅利空黄金"": 0.254986}"
879,2026-03-24T04:03:04.787481+08:00,2026-03-23T19:43:13+00:00,格隆汇快讯-7x24小时市场快讯-财经市场热点,http://rss.jintiankansha.me/rss/GM4DANRYHB6GCZBQMM2GCYJTHFQTON3CGY4TKNJRMJSGEZBWMM2TAM3GG44TQMBZMI2TOYLBGQ3A====,political,格隆汇3月24日｜据以色列媒体：内塔尼亚胡召集紧急会议，与联盟领导人讨论美伊谈判。,格隆汇3月24日｜据以色列媒体：内塔尼亚胡召集紧急会议，与联盟领导人讨论美伊谈判。,https://www.gelonghui.com/live/2362841,谈判,5,中,未命中明显风险词，按基础分,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T04:03:21.563847+08:00,
880,2026-03-24T04:03:04.787481+08:00,2026-03-23T19:42:13+00:00,格隆汇快讯-7x24小时市场快讯-财经市场热点,http://rss.jintiankansha.me/rss/GM4DANRYHB6GCZBQMM2GCYJTHFQTON3CGY4TKNJRMJSGEZBWMM2TAM3GG44TQMBZMI2TOYLBGQ3A====,political,伊朗官员：伊朗与美国之间已通过埃及和土耳其传递信息,格隆汇3月24日｜当地时间23日，一名伊朗高级官员称，美国总统特朗普无权为谈判设定条件或最后期限。该官员表示，伊朗与美国之间已通过埃及和土耳其传递信息，旨在缓解紧张局势，但美方仍未接受伊朗提出的两项核心条件，即赔偿损失和承认对伊朗的侵犯。该官员还表示，关于霍尔木兹海峡关闭及布设水雷的问题，仍在伊朗应对潜在行动的准备选项之中。伊朗外交部发言人巴加埃23日说，伊朗过去几天收到部分友好国家就美国要求通过谈判结束战争一事发来的信息，已根据原则立场作出恰当回应，并未与美国举行任何谈判。,https://www.gelonghui.com/live/2362840,"谈判,外交",2,低,命中规则: 最后通牒/最后期限/紧张升级 => 低分,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T04:03:21.563847+08:00,
892,2026-03-24T05:33:04.790355+08:00,2026-03-23T19:31:51+00:00,7*24小时全球财经直播_同花顺财经,http://rss.jintiankansha.me/rss/GM4DEMJSGV6GEZRRGI4DMNJSGNRWIYRVGI3WGYRXMNSTSNBSHA4GCNZZMNRWMN3GGNRDKODGMQ2Q====,political,伊朗官员：特朗普无权为谈判设定条件或最后期限,当地时间23日，一名伊朗高级官员称，美国总统特朗普无权为谈判设定条件或最后期限。该官员表示，伊朗与美国之间已通过埃及和土耳其传递信息，旨在缓解紧张局势，但美方仍未接受伊朗提出的两项核心条件，即赔偿损失和承认对伊朗的侵犯。该官员还表示，关于霍尔木兹海峡关闭及布设水雷的问题，仍在伊朗应对潜在行动的准备选项之中。（央视新闻）,https://news.10jqka.com.cn/20260324/c675492087.shtml,谈判,2,低,命中规则: 最后通牒/最后期限/紧张升级 => 低分,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T05:33:24.133327+08:00,
881,2026-03-24T04:33:04.800191+08:00,2026-03-23T19:20:03+00:00,Bloomberg Economics,https://quanwenrss.com/bloomberg/economics,political,特朗普称美国正在谈判战争协议，但伊朗否认谈判,彭博新闻图片 布隆伯格的奥努尔·安特表示，伊朗拒绝与美国谈判代表进行会谈可能是伊朗政府不想向公众“展现出任何软弱的迹象”。特朗普总统在孟菲斯发表讲话时表示，最终达成协议的可能性“非常大”，而伊朗政府坚决否认正在进行任何接触。 （S,https://www.bloomberg.com/news/videos/2026-03-23/trump-says-us-negotiating-war-deal-as-iran-denies-talks-video,talks,6,中,利好词命中2个；低可信表态词命中1个,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T04:33:26.059569+08:00,
868,2026-03-24T03:03:04.800975+08:00,2026-03-23T18:53:27+00:00,金十数据,http://rss.jintiankansha.me/rss/GM3DSNZUGJ6DOYTEG5RWENZRGUZDENLDGAYGMMDGMRSTONBRMUYWMM3FMQ2DGYZXMZSTGNDGG4YQ====,political,市场消息：伊朗外长阿拉格奇与阿曼外交部长阿尔布赛迪讨论了霍尔木兹海峡的局势。,市场消息：伊朗外长阿拉格奇与阿曼外交部长阿尔布赛迪讨论了霍尔木兹海峡的局势。,,外交,5,中,未命中明显风险词，按基础分,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T03:03:22.651560+08:00,
869,2026-03-24T03:03:04.800975+08:00,2026-03-23T18:52:45+00:00,金十数据,http://rss.jintiankansha.me/rss/GM3DSNZUGJ6DOYTEG5RWENZRGUZDENLDGAYGMMDGMRSTONBRMUYWMM3FMQ2DGYZXMZSTGNDGG4YQ====,political,消息人士：谈判假消息欲为暗杀伊朗议长创造条件,金十数据3月24日讯，当地时间3月23日，据一名消息人士透露称，所谓伊朗伊斯兰议会议长卡利巴夫与美国谈判完全是假消息，捏造该假消息的目的之一是为暗杀卡利巴夫创造条件。这名消息人士说，捏造谈判假消息的目的还包括诋毁卡利巴夫、在伊朗国内引起分裂、煽动民众情绪。这名消息人士表示，伊朗官员一致认为，在伊朗实现目标、侵略者悔改之前，战斗将继续下去。,,谈判,5,中,未命中明显风险词，按基础分,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T03:03:22.651560+08:00,
876,2026-03-24T04:03:04.787481+08:00,2026-03-23T18:34:55+00:00,Bloomberg Economics,https://quanwenrss.com/bloomberg/economics,political,简·哈曼表示，“国会在解决问题方面总是畏首畏尾”,"Bloomberg News Image Jane Harman, former Democratic representative from California who served as ranking member of the House Intelligence Committee, said that Congress has shown it is not interested in stepping up in an active role in negotiations around the war with Iran or in working together to problem solve a deal on DHS funding. (Source: Bloomberg) 发布时间",https://www.bloomberg.com/news/videos/2026-03-23/-congress-always-chickens-out-says-jane-harman-video,negotiation,6,中,利好词命中2个；低可信表态词命中1个,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T04:03:21.563847+08:00,
1385,2026-03-26T09:54:41.212446+08:00,2026-03-23T18:31:26+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,一位忠诚的药剂师和一位想家的博主——在战争中丧生的伊朗平民,随着美以对伊朗的战争继续进行，平民伤亡人数正在迅速增加。,https://www.bbc.com/news/articles/c3v6ld7lv9no?at_medium=RSS&at_campaign=rss,,4,低,利空词命中1个,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:43:05.537594+08:00,"{""大幅利好黄金"": 0.258167, ""小幅利好黄金"": 0.242558, ""小幅利空黄金"": 0.244352, ""大幅利空黄金"": 0.254922}"
870,2026-03-24T03:03:04.800975+08:00,2026-03-23T18:24:04+00:00,7*24小时全球财经直播_同花顺财经,http://rss.jintiankansha.me/rss/GM4DEMJSGV6GEZRRGI4DMNJSGNRWIYRVGI3WGYRXMNSTSNBSHA4GCNZZMNRWMN3GGNRDKODGMQ2Q====,political,伊朗总统与巴基斯坦总理通话 强调通过外交缓和局势,伊朗伊斯兰革命卫队3月23日发布消息说，伊朗总统佩泽希齐扬与巴基斯坦总理夏巴兹通话，双方强调急需缓和波斯湾局势并就此进行外交斡旋。消息说，夏巴兹表示，他与佩泽希齐扬就波斯湾地区严峻局势进行了讨论，双方一致认为急需缓和局势、开展对话以及外交斡旋。他同时强调伊斯兰世界保持团结的重要性，并重申巴基斯坦致力于在促进地区和平方面发挥建设性作用。此前有消息称，以色列官员表示，多个国家正试图协调伊朗伊斯兰议会议长卡利巴夫、美国总统特朗普的特使威特科夫、女婿库什纳和副总统万斯在巴基斯坦首都伊斯兰堡会谈，时间可能是本周晚些时候。（央视新闻）,https://news.10jqka.com.cn/20260324/c675491952.shtml,"会谈,外交,斡旋",5,中,利好词命中1个；低可信表态词命中1个,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T03:03:22.651560+08:00,
871,2026-03-24T03:03:04.800975+08:00,2026-03-23T18:21:40+00:00,7*24小时全球财经直播_同花顺财经,http://rss.jintiankansha.me/rss/GM4DEMJSGV6GEZRRGI4DMNJSGNRWIYRVGI3WGYRXMNSTSNBSHA4GCNZZMNRWMN3GGNRDKODGMQ2Q====,political,伊朗媒体：谈判假消息欲为暗杀伊朗议长创造条件,伊朗法尔斯通讯社23日援引消息人士的话报道称，所谓伊朗伊斯兰议会议长卡利巴夫与美国谈判完全是假消息，捏造该假消息的目的之一是为暗杀卡利巴夫创造条件。 这名消息人士说，捏造谈判假消息的目的还包括诋毁卡利巴夫、在伊朗国内引起分裂、煽动民众情绪。 这名消息人士表示，伊朗官员一致认为，在伊朗实现目标、侵略者悔改之前，战斗将继续下去。 美国总统特朗普23日早些时候称，美方同一名伊朗“领导人”对话，已形成协议要点，对方不是伊朗最高领袖。据以色列媒体23日报道称，美方正同卡利巴夫进行对话。 美国和以色列2月28日对伊朗发起大规模军事行动，时任伊朗最高领袖哈梅内伊以及最高国家安全委员会秘书拉里贾尼等多名军政高级官员接连在空袭中遇害。以色列称，将继续暗杀伊朗高官。(新华社),https://news.10jqka.com.cn/20260324/c675491948.shtml,谈判,4,低,利好词命中1个；利空词命中1个；地缘紧张升级，降分,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T03:03:22.651560+08:00,
1395,2026-03-26T09:54:41.212446+08:00,2026-03-23T17:53:17+00:00,BBC News,https://feeds.bbci.co.uk/news/world/rss.xml,general,观看：被定居者袭击的巴勒斯坦房屋内部,据报道，一名青少年定居者被一名巴勒斯坦人驾驶的车辆撞死，随后发生了暴力事件。,https://www.bbc.com/news/videos/cd9vnznv075o?at_medium=RSS&at_campaign=rss,,3,低,利空词命中1个；地缘紧张升级，降分,5.51,大幅利好黄金,ml-cls-manual-20260326T123602.492449+0800,2026-03-26T12:43:05.537594+08:00,"{""大幅利好黄金"": 0.258057, ""小幅利好黄金"": 0.242483, ""小幅利空黄金"": 0.244444, ""大幅利空黄金"": 0.255017}"
863,2026-03-24T02:03:04.799556+08:00,2026-03-23T17:40:52+00:00,格隆汇快讯-7x24小时市场快讯-财经市场热点,http://rss.jintiankansha.me/rss/GM4DANRYHB6GCZBQMM2GCYJTHFQTON3CGY4TKNJRMJSGEZBWMM2TAM3GG44TQMBZMI2TOYLBGQ3A====,political,格隆汇3月24日｜据半岛电视台：伊朗高级官员称特朗普无权对谈判施加条件或设定截止日期。,格隆汇3月24日｜据半岛电视台：伊朗高级官员称特朗普无权对谈判施加条件或设定截止日期。,https://www.gelonghui.com/live/2362766,谈判,5,中,未命中明显风险词，按基础分,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T02:09:00.618993+08:00,
859,2026-03-24T02:03:04.799556+08:00,2026-03-23T17:40:39+00:00,7*24小时全球财经直播_同花顺财经,http://rss.jintiankansha.me/rss/GM4DEMJSGV6GEZRRGI4DMNJSGNRWIYRVGI3WGYRXMNSTSNBSHA4GCNZZMNRWMN3GGNRDKODGMQ2Q====,political,伊朗外长与巴基斯坦外长通电话 讨论地区局势,当地时间23日，伊朗外长阿拉格齐与巴基斯坦副总理兼外长达尔通电话，就最新地区局势交换意见。双方就当前局势进行了沟通，并同意就地区事态保持联系。达尔重申通过对话与外交手段促进地区和平、安全与稳定的重要性。（央视新闻）,https://news.10jqka.com.cn/20260324/c675491834.shtml,外交,5,中,未命中明显风险词，按基础分,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T02:09:00.618993+08:00,
865,2026-03-24T03:03:04.800975+08:00,2026-03-23T17:38:12+00:00,Bloomberg Economics,https://quanwenrss.com/bloomberg/economics,political,特朗普表示美国正在与伊朗进行“非常好的”会谈,"Bloomberg News Image President Donald Trump says the US is having really good talks with Iran. He said Iran's bragging about getting a nuclear weapon made him nervous. He speaks at an event in Memphis, Tennessee. (Source: Bloomberg) 发布时间: 2026-03-24T01:38:12+08:00 作者: Bloomberg News",https://www.bloomberg.com/news/videos/2026-03-23/trump-says-us-is-having-really-good-talks-with-iran-video,talks,6,中,利好词命中2个；低可信表态词命中2个,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T03:03:22.651560+08:00,
860,2026-03-24T02:03:04.799556+08:00,2026-03-23T17:36:21+00:00,7*24小时全球财经直播_同花顺财经,http://rss.jintiankansha.me/rss/GM4DEMJSGV6GEZRRGI4DMNJSGNRWIYRVGI3WGYRXMNSTSNBSHA4GCNZZMNRWMN3GGNRDKODGMQ2Q====,political,美国副总统与以色列总理通话，讨论与伊朗谈判等问题,美国副总统万斯当日上午与以色列总理内塔尼亚胡通电话，讨论了开启对伊朗谈判的努力，探讨了结束对伊战争潜在协议的构成要素。（央视新闻）,https://news.10jqka.com.cn/20260324/c675491814.shtml,谈判,6,中,利好词命中1个,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T02:09:00.618993+08:00,
864,2026-03-24T02:03:04.799556+08:00,2026-03-23T17:30:32+00:00,格隆汇快讯-7x24小时市场快讯-财经市场热点,http://rss.jintiankansha.me/rss/GM4DANRYHB6GCZBQMM2GCYJTHFQTON3CGY4TKNJRMJSGEZBWMM2TAM3GG44TQMBZMI2TOYLBGQ3A====,political,格隆汇3月24日｜据AXIOS网站：美国副总统万斯周一上午与以色列总理内塔尼亚胡通了电话，讨论了与伊朗开启谈判的行动，双方讨论了可能达成的结束战争的协议的组成...,格隆汇3月24日｜据AXIOS网站：美国副总统万斯周一上午与以色列总理内塔尼亚胡通了电话，讨论了与伊朗开启谈判的行动，双方讨论了可能达成的结束战争的协议的组成部分。,https://www.gelonghui.com/live/2362764,谈判,5,中,利好词命中1个；低可信表态词命中1个,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T02:09:00.618993+08:00,
857,2026-03-24T02:03:04.799556+08:00,2026-03-23T16:57:50+00:00,金十数据,http://rss.jintiankansha.me/rss/GM3DSNZUGJ6DOYTEG5RWENZRGUZDENLDGAYGMMDGMRSTONBRMUYWMM3FMQ2DGYZXMZSTGNDGG4YQ====,political,以媒称美方将4月9日定为结束战争的目标日期 但随打击持续伊朗方面否认谈判,金十数据3月24日讯，据以色列媒体Ynetglobal报道，在特朗普总统发表声明后， 一位以色列官员表示，华盛顿将4月9日定为结束战争的目标日期，这意味着约剩21天的时间用于持续的战斗和谈判。这位官员表示，伊朗和美国之间的会谈预计将于本周晚些时候在巴基斯坦举行，并补充说，华盛顿方面尚未向以色列通报与伊朗议会议长卡利巴夫接触的情况。 这位官员称，在目标日期结束战争，可使特朗普在以色列独立日当天访问该国并接受“以色列奖”。官员表示，伊朗有时每天发射12至15枚导弹，而在其他日子里，数量会降至约7枚。但他们同时指出，伊朗一直难以发动大规模齐射，部分原因是其指挥控制系统遭到破坏。 美国将4月9日定为结束伊朗战争的目标日期，但随着打击加剧，德黑兰方面否认了进行谈判。,,"谈判,会谈,和谈",4,低,利好词命中2个；利空词命中1个；低可信表态词命中1个；地缘紧张升级，降分,1.0,,ml-rss-v6-20260324T020900.593288+0800,2026-03-24T02:09:00.618993+08:00,
